movie_id,genres,keywords,overview,tagline,title_x,crew,cast
10673,"['Crime', 'Drama']","['power', 'fraud', 'broker', 'wall', 'street', 'finances', 'lawyer', 'union', 'millionaire', 'stock', 'broker']","['A', 'young', 'and', 'impatient', 'stockbroker', 'is', 'willing', 'to', 'do', 'anything', 'to', 'get', 'to', 'the', 'top,', 'including', 'trading', 'on', 'illegal', 'inside', 'information', 'taken', 'through', 'a', 'ruthless', 'and', 'greedy', 'corporate', 'raider', 'whom', 'takes', 'the', 'youth', 'under', 'his', 'wing.']","['Every', 'dream', 'has', 'a', 'price.']",Wall Street,"['OliverStone', 'EdwardR.Pressman']","['CharlieSheen', 'MichaelDouglas', 'MartinSheen', 'DarylHannah', 'JohnC.McGinley', 'HalHolbrook', 'SeanYoung', 'TerenceStamp', 'JamesSpader', 'ChuckPfeiffer', 'LaurenTom', 'TamaraTunie', 'FranklinCover', 'JamesKaren', 'SaulRubinek', 'LeslieLyles', 'FaithGeer', 'FrankAdonis', 'JohnCapodice', 'SuzenMurakoshi', 'DaniKlein', 'FrancoisGiroday', 'PaulGuilfoyle', 'MoniquevanVooren', 'SylviaMiles', 'AnnieMcEnroe', 'JoshMostel', 'AnnTalman', 'LisaZebro', 'RoccoAncarola', 'MartinSherman', 'DerekKeir', 'AndreaThompson', 'GeorgeBlumenthal', 'GeorgeVlachos', 'LilianeMontevecchi', 'RonaldvonKlaussen', ""MichaelO'Donoghue"", 'PirieMacDonald', 'ThomasAnderson', 'CeciliaPeck', 'JackPruett', 'RonaldYamamoto', 'YanniSfinias', 'GrantShaud', 'CarolSchneider', 'SeanStone', 'AstridDeRichemonte', 'AdelleLutz', 'ChristopherBurge', 'RichardFeigen', 'JamesRosenquist', 'JohnGalateo', 'RichardDysart', 'MarlenaBielinska', 'WilliamG.Knight', 'JeanDeBaer', 'BruceDanielDiker', 'JeffBeck', 'DiegoDelVayo', 'MilliePerkins', 'PatSkipper', 'JohnDeyle', 'MichaelA.Raymond', 'EugeneDumaresq', 'LeftyLewis', 'MikeRutigliano', 'HeatherEvans', 'KenLipper', 'DonnieKehr', 'EliseRichmond', 'DavidLogan', 'PaulKawecki', 'DicksonShaw', 'PatrickWeathers', 'JillDalton', 'AllanSalkin', 'OliverStone', 'MichaelC.Mahon', 'JeffRector', 'PamelaRiley', 'JonWool', 'JamesBulleit', 'AlexandraNeil', 'SamIngraffia', 'AnnaLevine', 'ByronUtley', 'J.AdamGlover', 'DavidHummel', 'ErvilleLight', 'KevinMichaelMoran', 'ChrisNelsonNorris', 'BillPhillips', 'HelenProimos', 'RonTurek']"
4584,"['Drama', 'Romance']","['bowling', 'based', 'on', 'novel', 'servant', 'country', 'life', 'jane', 'austen', 'inheritance', 'military', 'officer', 'period', 'drama', 'rainstorm', 'horse', 'and', 'carriage', 'decorum']","['Rich', 'Mr.', 'Dashwood', 'dies,', 'leaving', 'his', 'second', 'wife', 'and', 'her', 'daughters', 'poor', 'by', 'the', 'rules', 'of', 'inheritance.', 'Two', 'daughters', 'are', 'the', 'titular', 'opposites.']","['Lose', 'your', 'heart', 'and', 'come', 'to', 'your', 'senses.']",Sense and Sensibility,"['AngLee', 'LindsayDoran']","['KateWinslet', 'EmmaThompson', 'HughGrant', 'TomWilkinson', 'AlanRickman', 'ImogenStubbs', 'GregWise', 'HughLaurie', 'ImeldaStaunton', 'RobertHardy', 'OliverFordDavies', 'JamesFleet', 'HarrietWalter', 'GemmaJones', 'EmilieFrançois', 'ElizabethSpriggs', 'RichardLumsden']"
2977,"['Drama', 'Romance']","['england', 'judge', 'irland', 'new', 'love', 'empowerment', 'country', 'life', 'future', 'letter', 'law', 'lovers', 'creativity', 'sister', 'author', 'family']","['A', 'biographical', 'portrait', 'of', 'a', 'pre-fame', 'Jane', 'Austen', 'and', 'her', 'romance', 'with', 'a', 'young', 'Irishman.']","['Her', 'own', 'life', 'is', 'her', 'greatest', 'inspiration.']",Becoming Jane,"['JulianJarrold', 'GrahamBroadbent', 'RobertBernstein', 'DouglasRae']","['AnneHathaway', 'JamesMcAvoy', 'JulieWalters', 'JamesCromwell', 'MaggieSmith', 'JoeAnderson', 'LucyCohu', 'LaurenceFox', 'IanRichardson', 'AnnaMaxwellMartin', 'LeoBill', 'JessicaAshworth', 'MichaelJamesFord', 'TomVaughan-Lawlor', 'ChrisMcHallem', 'HelenMcCrory', 'MichaelPatric', 'ElaineMurphy']"
10760,['Comedy'],"['college', 'romance', 'sorority', 'student', 'snow', 'white', 'young', 'adult', 'modern', 'fairy', 'tale']","['A', 'modern', 'retelling', 'of', 'Snow', 'White', 'set', 'against', 'students', 'in', 'their', 'freshman', 'year', 'of', 'college', 'in', 'the', 'greek', 'system.']","['Freshman', 'year', 'is', 'no', 'fairytale']",Sydney White,"['JamesG.Robinson', 'JoeNussbaum', 'DaraResnikCreasey', 'CliffordWerber', 'DavidC.Robinson']","['AmandaBynes', 'SaraPaxton', 'MattLong', 'JeremyHoward', 'DannyStrong', 'JackCarpenter', 'CrystalHunt', 'AdamHendershott', 'SammLevine', 'JohnSchneider', 'ArniePantoja', 'LaurenLeech', 'LibbyMintz', 'DontéBonner', 'BrianPatrickClarke', 'CreeIvey', 'KierstinKoppel', 'LisandraVazquez', 'ChrisCarberg', 'AshleyEckstein', 'NadineAvola', 'CynthiaMurell']"
11093,['Drama'],"['san', 'francisco', 'immigrant', 'house', 'intimidation', 'iranian']","['Behrani,', 'an', 'Iranian', 'immigrant', 'buys', 'a', 'California', 'bungalow,', 'thinking', 'he', 'can', 'fix', 'it', 'up,', 'sell', 'it', 'again,', 'and', 'make', 'enough', 'money', 'to', 'send', 'his', 'son', 'to', 'college.', 'However,', 'the', 'house', 'is', 'the', 'legal', 'property', 'of', 'former', 'drug', 'addict', 'Kathy.', 'After', 'losing', 'the', 'house', 'in', 'an', 'unfair', 'legal', 'dispute', 'with', 'the', 'county,', 'she', 'is', 'left', 'with', 'nowhere', 'to', 'go.', 'Wanting', 'her', 'house', 'back,', 'she', 'hires', 'a', 'lawyer', 'and', 'befriends', 'a', 'police', 'officer.', 'Neither', 'Kathy', 'nor', 'Behrani', 'have', 'broken', 'the', 'law,', 'so', 'they', 'find', 'themselves', 'involved', 'in', 'a', 'difficult', 'moral', 'dilemma.']","['Some', 'dreams', ""can't"", 'be', 'shared.']",House of Sand and Fog,"['MichaelLondon', 'VadimPerelman', 'VadimPerelman']","['JenniferConnelly', 'BenKingsley', 'RonEldard', 'FrancesFisher', 'KimDickens', 'ShohrehAghdashloo', 'JonathanAhdout', 'NaviRawat', 'KiaJam']"
207,['Drama'],"['individual', 'philosophy', 'poetry', 'shakespeare', 'professor', 'literature', 'friendship', 'filmes', 'focados', 'em', 'um', 'professor']","['At', 'an', 'elite,', 'old-fashioned', 'boarding', 'school', 'in', 'New', 'England,', 'a', 'passionate', 'English', 'teacher', 'inspires', 'his', 'students', 'to', 'rebel', 'against', 'convention', 'and', 'seize', 'the', 'potential', 'of', 'every', 'day,', 'courting', 'the', 'disdain', 'of', 'the', 'stern', 'headmaster.']","['He', 'was', 'their', 'inspiration.', 'He', 'made', 'their', 'lives', 'extraordinary.']",Dead Poets Society,"['PeterWeir', 'StevenHaft', 'PaulJungerWitt', 'TonyThomas']","['RobinWilliams', 'EthanHawke', 'RobertSeanLeonard', 'GaleHansen', 'JoshCharles', 'DylanKussman', 'AllelonRuggiero', 'JamesWaterston', 'NormanLloyd', 'KurtwoodSmith', 'CarlaBelver', 'LeonPownall', 'GeorgeMartin', 'AlexandraPowers', 'LaraFlynnBoyle']"
8467,['Comedy'],"['gas', 'station', 'motel', 'utah', 'stupidity', 'pill', 'prank', 'cigar', 'smoking', 'violence', 'criminal', 'fired', 'from', 'the', 'job', 'clumsiness', 'stepmother', 'stepdaughter', 'relationship', 'sitting', 'on', 'a', 'toilet', 'aspen', 'colorado', 'parakeet', 'defecation', 'scooter', 'hotel', 'suite', 'endangered', 'species', 'foolish', 'laxative']","['Lloyd', 'and', 'Harry', 'are', 'two', 'men', 'whose', 'stupidity', 'is', 'really', 'indescribable.', 'When', 'Mary,', 'a', 'beautiful', 'woman,', 'loses', 'an', 'important', 'suitcase', 'with', 'money', 'before', 'she', 'leaves', 'for', 'Aspen,', 'the', 'two', 'friends', '(who', 'have', 'found', 'the', 'suitcase)', 'decide', 'to', 'return', 'it', 'to', 'her.', 'After', 'some', '""adventures""', 'they', 'finally', 'get', 'to', 'Aspen', 'where,', 'using', 'the', 'lost', 'money', 'they', 'live', 'it', 'up', 'and', 'fight', 'for', ""Mary's"", 'heart.']","['What', 'the', 'one', ""doesn't"", 'have,', 'the', 'other', 'is', 'missing.']",Dumb and Dumber,"['BobbyFarrelly', 'PeterFarrelly', 'CharlesB.Wessler', 'BradKrevoy', 'StevenStabler']","['JimCarrey', 'JeffDaniels', 'LaurenHolly', 'TeriGarr', 'MikeStarr', 'KarenDuffy', 'CharlesRocket', 'VictoriaRowell', 'BradyBluhm', 'CamNeely', 'RobMoran', 'JoeBaker', 'HankBrandt', 'FeltonPerry', 'BradLockerman', 'KathrynFrick', 'ZenGesner', 'LawrenceKopp', 'ClintAllen', 'ConnieSawyer', 'LinShaye', 'MikeWatkis', 'HarlandWilliams', 'DianeKinerk', 'LisaStothard', 'SeanGildea', 'CharlesRahiChun', 'HelenBoll', 'FredStoller', 'HillaryMatthews', 'KarenIngram', 'JesseBorja', 'VeneL.Arcoraci', 'AnnaAnka', 'SamanthaCarpel', 'ElaineWood', 'BruceBowns', 'DeniseVienne', 'NancyFarrelly', 'CatalinaIzasa', 'SamathaPearson', 'KenDuvall', 'CecileKrevoy', 'GeorgeBedard', 'BillBeauchene', 'GarySivertsen', 'JohnStroehman', 'TerryMullany', 'BradBlank', 'MarkMiosky', 'MikeCavallo', 'TomLeasca', 'KevinSheehan', 'KennyGriswold', 'BrianMone', 'BradNorton', 'ChrisSpain', 'PaulPelletier', 'MarkLevine', 'BillySmith', 'MarkCharpentier', ""James'Sporty'Ahern"", 'JimBlake', 'TraciAdell', 'AnitaRice', 'PamNielson', 'NancyBarker', 'BradLowder', 'DougCaputo', 'JamesHorrocks', 'ClemensE.Franek', 'MartyFresca', 'Valentina', 'KirstenMaryott', 'BryanMoss', 'CraigPatterson', 'IreneSantiago', 'CraigPatterson', 'JoshShipley', 'JohnYost']"
639,"['Comedy', 'Romance', 'Drama']","['new', 'york', 'wife', 'husband', 'relationship', 'restaurant', 'platonic', 'love', 'orgasm', 'friendship', 'male', 'female', 'relationship']","['During', 'their', 'travels', 'from', 'Chicago', 'to', 'New', 'York,', 'Harry', 'and', 'Sally', 'Will', 'debate', 'whether', 'or', 'not', 'sex', 'ruins', 'a', 'perfect', 'relationship', 'between', 'a', 'man', 'and', 'a', 'woman.', 'Eleven', 'years', 'and', 'later,', ""they're"", 'still', 'no', 'closer', 'to', 'finding', 'the', 'answer.']","['Can', 'two', 'friends', 'sleep', 'together', 'and', 'still', 'love', 'each', 'other', 'in', 'the', 'morning?']",When Harry Met Sally...,"['RobReiner', 'RobReiner', 'AndrewScheinman', 'NoraEphron', 'SteveNicolaides', 'JeffreyStott']","['MegRyan', 'BillyCrystal', 'CarrieFisher', 'BrunoKirby', 'StevenFord', 'LisaJanePersky', 'MichelleNicastro', 'GretchenPalmer', 'RobertAlanBeuth', 'HarleyJaneKozak', 'KevinRooney', 'FrancLuz', 'ConnieSawyer', 'DavidBurdick', 'JoeViviani', 'JosephHunt']"
24226,['Drama'],"['boston', 'court', 'malpractice', 'alcoholic', 'courtroom', 'defense', 'attorney']","['Frank', 'Galvin', 'is', 'a', 'down-on-his', 'luck', 'lawyer,', 'reduced', 'to', 'drinking', 'and', 'ambulance', 'chasing.', 'Former', 'associate', 'Mickey', 'Morrissey', 'reminds', 'him', 'of', 'his', 'obligations', 'in', 'a', 'medical', 'malpractice', 'suit', 'that', 'he', 'himself', 'served', 'to', 'Galvin', 'on', 'a', 'silver', 'platter:', 'all', 'parties', 'willing', 'to', 'settle', 'out', 'of', 'court.', 'Blundering', 'his', 'way', 'through', 'the', 'preliminaries,', 'he', 'suddenly', 'realizes', 'that', 'perhaps', 'after', 'all', 'the', 'case', 'should', 'go', 'to', 'court;', 'to', 'punish', 'the', 'guilty,', 'to', 'get', 'a', 'decent', 'settlement', 'for', 'his', 'clients,', 'and', 'to', 'restore', 'his', 'standing', 'as', 'a', 'lawyer.']","['The', 'doctors', 'want', 'to', 'settle,', 'the', 'Church', 'wants', 'to', 'settle,', 'their', 'lawyers', 'want', 'to', 'settle,', 'and', 'even', 'his', 'own', 'clients', 'are', 'desperate', 'to', 'settle.', 'But', 'Galvin', 'is', 'determined', 'to', 'defy', 'them', 'all.', 'He', 'will', 'try', 'the', 'case.']",The Verdict,"['RichardD.Zanuck', 'SidneyLumet', 'DavidBrown']","['PaulNewman', 'CharlotteRampling', 'JackWarden', 'JamesMason', ""MiloO'Shea"", 'LindsayCrouse', 'EdwardBinns', 'JulieBovasso', 'RoxanneHart', 'JamesHandy', 'WesleyAddy', 'JoeSeneca', 'LewisJ.Stadlen', 'KentBroadhurst', 'ColinStinton', 'BruceWillis', 'TobinBell']"
9285,"['Comedy', 'Adventure']","['female', 'nudity', 'sex', 'sexism', 'sperm', 'bank', 'erection', 'blonde', 'road', 'trip', 'sorority', 'politically', 'incorrect', 'pot', 'smoking', 'teen', 'movie', 'teen', 'sex', 'comedy', 'cross', 'country', 'political', 'stoner', 'sperm', 'donor', 'school', 'bus', 'losing', 'money', 'male', 'virgin', 'horniness', 'dorm', 'room', 'sex', 'tape', 'young', 'adult']","['Four', 'friends', 'take', 'off', 'on', 'an', '1800', 'mile', 'road', 'trip', 'to', 'retrieve', 'an', 'illicit', 'tape', 'mistakenly', 'mailed', 'to', 'a', 'girl', 'friend.']","['The', 'greatest', 'college', 'tradition', 'of', 'all.']",Road Trip,"['ToddPhillips', 'DanielGoldberg', 'JoeMedjuck']","['BreckinMeyer', 'SeannWilliamScott', 'AmySmart', 'PauloCostanzo', 'DJQualls', 'TomGreen', 'RachelBlanchard', 'MarlaSucharetza', 'AnthonyRapp', 'AndyDick', 'FredWard', 'EthanSuplee', 'HoratioSanz', 'RhodaGriffis', 'JessicaCauffiel', 'PatriciaGaul', 'MaryLynnRajskub']"
14709,"['Comedy', 'Drama', 'Romance']","['american', 'football', 'small', 'town', 'texas', 'cheerleader', 'sport', 'party', 'high', 'school', 'sports', 'police', 'car', 'american', 'football', 'star', 'the', 'big', 'game']","['In', 'small-town', 'Texas,', 'high', 'school', 'football', 'is', 'a', 'religion,', '17-year-old', 'schoolboys', 'carry', 'the', 'hopes', 'of', 'an', 'entire', 'community', 'onto', 'the', 'gridiron', 'every', 'Friday', 'night.', 'When', 'star', 'quarterback', 'Lance', 'Harbor', 'suffers', 'an', 'injury,', 'the', 'Coyotes', 'are', 'forced', 'to', 'regroup', 'under', 'the', 'questionable', 'leadership', 'of', 'John', 'Moxon,', 'a', 'second-string', 'quarterback', 'with', 'a', 'slightly', 'irreverent', 'approach', 'to', 'the', 'game.']","['It', 'takes', 'a', 'hero', 'to', 'know', ""what's"", 'worth', 'winning.']",Varsity Blues,['BrianRobbins'],"['JamesVanDerBeek', 'AmySmart', 'JonVoight', 'PaulWalker', 'RonLester', 'ScottCaan', 'AliLarter', 'RichardLineback', 'ThomasF.Duffy', 'JoePichler', 'BradyColeman', 'ElielSwinton', 'ToniePerensky', 'JessePlemons']"
74643,"['Drama', 'Comedy', 'Romance']","['film', 'producer', 'film', 'history', 'movie', 'studio', 'hollywood', 'dog', 'mustache', 'hollywoodland', 'silent', 'film', 'marquee', 'terrier', 'movie', 'star', 'flapper', 'silent', 'film', 'star']","['Hollywood,', '1927:', 'As', 'silent', 'movie', 'star', 'George', 'Valentin', 'wonders', 'if', 'the', 'arrival', 'of', 'talking', 'pictures', 'will', 'cause', 'him', 'to', 'fade', 'into', 'oblivion,', 'he', 'sparks', 'with', 'Peppy', 'Miller,', 'a', 'young', 'dancer', 'set', 'for', 'a', 'big', 'break.']","['A', 'Breath', 'Of', 'Fresh', 'Vintage', 'Air']",The Artist,"['ThomasLangmann', 'JeanDujardin', 'MichelHazanavicius']","['JeanDujardin', 'BéréniceBejo', 'JohnGoodman', 'JamesCromwell', 'PenelopeAnnMiller', 'MalcolmMcDowell', 'MissiPyle', 'BethGrant', 'EdLauter', 'JoelMurray', 'KenDavitian', 'BitsieTulloch', 'BasilHoffman', 'BillFagerbakke', 'NinaSiemaszko', 'StephenMendillo', 'DashPomerantz', 'BeauNelson', 'AlexHolliday', 'WileyM.Pickett', 'BenKurland', 'KatieNisa', 'KatieWallack', 'HalLandonJr.', 'SarahKarges', 'SarahScott', 'EzraBuzzington', 'StuartPankin', 'AndyMilder', 'BobGlouberman', 'DavidAllenCluck', ""AnnieO'Donnell"", 'PatrickMapel', 'TimDeZarn', 'MatthewAlbrecht', 'HarveyJ.Alperin', 'LilyKnight', 'ClementBlake', 'CletoAugusto', 'MattSkollar', 'AdriaTennor', 'TassoFeldman', 'ChristopherAshe', 'CletusYoung', 'J.MarkDonaldson', 'BrianJ.Williams', 'JenLilley', 'BrianChenoweth', 'RobertAmico', 'BillBlair', 'AmandaChism', 'CalvinDean', 'MohamedDione', 'JenniferIngrum', 'ActorSergioKato', 'KevinKetcham', 'CarmenKirby', 'MichaelLaren', 'SonyaMacari', 'JoshMargulies', 'ReneNapoli', 'FrankScozzari', 'JewelShepard', 'JohnH.Tobin', 'JoshWoodle', 'VincentDePaul', 'JosephineGanner', 'JillanaLaufer', 'JulieMinasian']"
13788,"['Horror', 'Thriller', 'Mystery']",[],"['A', 'young', 'woman', 'fights', 'the', 'spirit', 'that', 'is', 'slowly', 'taking', 'possession', 'of', 'her.']","['Evil', 'will', 'do', 'anything', 'to', 'live.']",The Unborn,"['MichaelBay', 'DavidS.Goyer', 'AndrewForm', 'BradleyFuller']","['OdetteAnnable', 'GaryOldman', 'MeaganGood', 'CamGigandet', 'IdrisElba', 'EthanCutkosky', 'JaneAlexander', 'AtticusShaffer', 'JamesRemar', 'CarlaGugino', 'C.S.Lee', 'RhysCoiro', 'MichaelSassone']"
83666,"['Comedy', 'Drama', 'Romance']","['new', 'england', 'first', 'love', 'eye', 'patch', 'search', 'party', 'devastation', 'pen', 'pal', 'handkerchief', 'child', 'smoking', 'small', 'town', 'sheriff', 'the', 'color', 'red', 'the', 'color', 'blue', 'boy', 'scouts', 'sand', 'dancing', 'meet', 'cute', 'boy', 'scouts', 'leader', 'pipe', 'smoking', 'duringcreditsstinger']","['Set', 'on', 'an', 'island', 'off', 'the', 'coast', 'of', 'New', 'England', 'in', 'the', 'summer', 'of', '1965,', 'Moonrise', 'Kingdom', 'tells', 'the', 'story', 'of', 'two', 'twelve-year-olds', 'who', 'fall', 'in', 'love,', 'make', 'a', 'secret', 'pact,', 'and', 'run', 'away', 'together', 'into', 'the', 'wilderness.', 'As', 'various', 'authorities', 'try', 'to', 'hunt', 'them', 'down,', 'a', 'violent', 'storm', 'is', 'brewing', 'off-shore', '–', 'and', 'the', 'peaceful', 'island', 'community', 'is', 'turned', 'upside', 'down', 'in', 'more', 'ways', 'than', 'anyone', 'can', 'handle.']","['A', 'tormenting', 'and', 'surprising', 'story', 'of', 'children', 'and', 'adults', 'during', 'the', 'stormy', 'days', 'of', 'the', 'summer', 'of', '1965.']",Moonrise Kingdom,"['ScottRudin', 'WesAnderson', 'WesAnderson', 'JeremyDawson', 'StevenM.Rales']","['BruceWillis', 'EdwardNorton', 'JaredGilman', 'KaraHayward', 'BillMurray', 'FrancesMcDormand', 'BobBalaban', 'TildaSwinton', 'HarveyKeitel', 'LucasHedges', 'JasonSchwartzman', 'CharlieKilgore', 'ChandlerFrantz', 'GabrielRush', 'SeamusDavey-Fitzpatrick']"
10781,['Horror'],"['mass', 'murder', 'planned', 'murder', 'chain', 'saw', 'sadism', 'knife', 'psychopath', 'prequel', 'murder', 'gore', 'serial', 'killer', 'blood', 'leatherface', 'slaughterhouse', 'slasher', 'chainsaw', 'torture', 'cruelty', 'series', 'of', 'murders', 'violence', 'cannibal', 'severed', 'foot', 'severed', 'hand']","['Chrissie', 'and', 'her', 'friends', 'set', 'out', 'on', 'a', 'road', 'trip', 'for', 'a', 'final', 'fling', 'before', 'one', 'is', 'shipped', 'off', 'to', 'Vietnam.', 'Along', 'the', 'way,', 'bikers', 'harass', 'the', 'foursome', 'and', 'cause', 'an', 'accident', 'that', 'throws', 'Chrissie', 'from', 'the', 'vehicle.', 'The', 'lawman', 'who', 'arrives', 'on', 'the', 'scene', 'kills', 'one', 'of', 'the', 'bikers', 'and', 'brings', ""Chrissie's"", 'friends', 'to', 'the', 'Hewitt', 'homestead,', 'where', 'young', 'Leatherface', 'is', 'learning', 'the', 'tools', 'of', 'terror.']","['What', 'you', 'know', 'about', 'fear...', ""doesn't"", 'even', 'come', 'close.']",The Texas Chainsaw Massacre: The Beginning,"['MichaelBay', 'MikeFleiss', 'TobeHooper', 'AndrewForm', 'BradleyFuller', 'KimHenkel', 'JonathanLiebesman']","['JordanaBrewster', 'TaylorHandley', 'DioraBaird', 'MattBomer', 'R.LeeErmey', 'LewTemple', 'AndrewBryniarski', 'TimDeZarn', 'LeeTergesen', 'CyiaBatten', 'TerrenceEvans', 'MariettaMarich']"
318850,['Drama'],"['egypt', 'jesus', 'christ', 'gospel', 'christian', 'journey', 'biblical']","['Tells', 'the', 'story', 'of', 'Jesus', 'Christ', 'at', 'age', 'seven', 'as', 'he', 'and', 'his', 'family', 'depart', 'Egypt', 'to', 'return', 'home', 'to', 'Nazareth.', 'Told', 'from', 'his', 'childhood', 'perspective,', 'it', 'follows', 'young', 'Jesus', 'as', 'he', 'grows', 'into', 'his', 'religious', 'identity.']","['Before', 'he', 'was', 'the', 'savior,', 'he', 'was', 'a', 'child.']",The Young Messiah,['CyrusNowrasteh'],"['AdamGreaves-Neal', 'SaraLazzaro', 'VincentWalsh', 'SeanBean', 'JonathanBailey', 'IsabelleAdriani', 'RoryKeenan', 'DoroteaMercuri', 'JarrethJ.Merz', 'AgniScott', 'PaolaLavini', 'PaulIreland', 'MattPatresi', 'LeeBoardman', 'DavidBradley', 'ChristianMcKay', 'GiseldaVolodi']"
13908,"['Comedy', 'Family']","['aftercreditsstinger', 'duringcreditsstinger']","['A', 'sweet-natured', 'Italian', 'waiter', 'named', 'Pistachio', 'Disguisey', 'at', 'his', 'father', ""Fabbrizio's"", 'restaurant,', 'who', 'happens', 'to', 'be', 'a', 'member', 'of', 'a', 'family', 'with', 'supernatural', 'skills', 'of', 'disguise.', 'But', 'moments', 'later', 'the', 'patriarch', 'of', 'the', 'Disguisey', 'family', 'is', 'kidnapped', ""Fabbrizio's"", 'former', 'arch-enemy,', 'Devlin', 'Bowman,', 'a', 'criminal', 'mastermind', 'in', 'an', 'attempt', 'to', 'steal', 'the', ""world's"", 'most', 'precious', 'treasures', 'from', 'around', 'the', 'world.', 'And', ""it's"", 'up', 'to', 'Pistachio', 'to', 'track', 'down', 'Bowman', 'and', 'save', 'his', 'family', 'before', 'Bowman', 'kills', 'them!']","['He', 'can', 'get', 'into', 'any', 'disguise...', 'getting', 'out', 'is', 'another', 'story.']",The Master of Disguise,['PerryAndelinBlake'],"['DanaCarvey', 'BrentSpiner', 'JenniferEsposito', 'HaroldGould', 'JamesBrolin', 'AustinWolff', 'EdieMcClurg', 'MariaCanals-Barrera', 'RobertMachray', 'MichaelBaileySmith', 'RachelLederman', 'MarkDevine', 'KenanThompson', 'JayJohnston', 'JessicaSimpson', 'JessicaLeeKeller']"
1417,"['Fantasy', 'Drama', 'War']","['spain', 'resistance', 'servant', 'anti', 'hero', 'fairy', 'fairy', 'tale', 'franco', 'regime', 'army', 'princess', 'love', 'woods', 'king', 'hiding', 'labyrinth', 'mythological']","['Living', 'with', 'her', 'tyrannical', 'stepfather', 'in', 'a', 'new', 'home', 'with', 'her', 'pregnant', 'mother,', '10-year-old', 'Ofelia', 'feels', 'alone', 'until', 'she', 'explores', 'a', 'decaying', 'labyrinth', 'guarded', 'by', 'a', 'mysterious', 'faun', 'who', 'claims', 'to', 'know', 'her', 'destiny.', 'If', 'she', 'wishes', 'to', 'return', 'to', 'her', 'real', 'father,', 'Ofelia', 'must', 'complete', 'three', 'terrifying', 'tasks.']","['What', 'happens', 'when', 'make-believe', 'believes', ""it's"", 'real?']",Pan's Labyrinth,"['AlfonsoCuarón', 'FridaTorresblanco', 'GuillermodelToro', 'GuillermodelToro', 'ÁlvaroAugustín', 'BerthaNavarro']","['IvanaBaquero', 'MaribelVerdú', 'SergiLópez', 'DougJones', 'AriadnaGil', 'AlexAngulo', 'RogerCasamajor', 'ManoloSolo', 'CésarVea', 'IvanMassagué', 'GonzaloUriarte', 'EusebioLázaro', 'FranciscoVidal', 'JuanjoCucalón', 'LinaMira', 'MarioZorrilla', 'SebastiánHaro', 'MilaEspiga', 'PepaPedroche', 'LaláGatóo', 'AnaSáez', 'ChaniMartín', 'MiloTaboada', 'FernandoAlbizu', 'PedroG.Marzo', 'JoséLuisTorrijo', 'ÍñigoGarcés', 'FernandoTielve', 'FedericoLuppi', 'ChichoCampillo', 'PabloAdán']"
39180,"['Action', 'Comedy', 'Family']",['dog'],"['A', 'drug', 'sniffing', 'agent', 'canine', 'is', 'a', 'target', 'for', 'an', 'assassin', 'boss', 'so', 'the', 'FBI', 'calls', 'Witness', 'Protection', 'to', 'send', 'him', 'somewhere', 'else.', 'Meanwhile', 'a', 'single', 'Mom', 'puts', 'her', '6', 'year', 'old', 'boy', 'James', 'in', 'the', 'care', 'of', 'her', 'irresponsible,', 'mailman,', 'neighbor,', 'Gordon,', 'when', 'the', 'babysitter', 'bails', 'on', 'her.', 'Meanwhile,', 'an', 'assassin', 'mob', 'boss', 'hires', '2', 'goons', 'to', 'kill', 'Agent', '11.', 'But', 'when', '11', 'escapes', 'from', 'the', 'van', 'when', 'they', 'tried', 'to', 'kill', 'him,', 'he', 'hides', 'in', ""Gordon's"", 'Mailtruck', 'that', 'James', 'is', 'in', 'too.', 'And', 'guess', 'what', 'they', 'name', 'him.', 'Spot.']","['The', 'Smart', 'One', ""Isn't"", 'Wearing', 'Any', 'Pants.']",See Spot Run,['JohnWhitesell'],"['MichaelClarkeDuncan', 'DavidArquette', 'LeslieBibb', 'JoeViterelli', 'SteveSchirripa', 'AnthonyAnderson', 'PaulSorvino', 'KimHawthorne', 'AngusT.Jones']"
